eid	author-seq	author-SopusID	author-ori-name	author-sc-name	afid	dptid	affiliation-organization	affiliation-city-group	affiliation-country	affiliation-country-code
79955468283	1	7.006211475E9	Khoshgoftaar T.M.	Khoshgoftaar T.	60017606		Florida Atlantic University	Boca Raton, FL 33431		usa
79955468283	2	1.40323139E10	Van Hulse J.	Van Hulse J.	60017606		Florida Atlantic University	Boca Raton, FL 33431		usa
79955468283	3	1.89361647E10	Napolitano A.	Napolitano A.	60017606		Florida Atlantic University	Boca Raton, FL 33431		usa
79955473233	1	6.602556027E9	Alfredsson K.S.	Alfredsson K.	60017606	108325595	Department of Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955473233	2	2.30997612E10	Gawandi A.A.	Gawandi A.	60017606	108325595	Department of Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955473233	3	3.52424985E10	Gillespie J.W.	Gillespie J.	60017606	108325595	Department of Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955473233	4	7.201812361E9	Carlsson L.A.	Carlsson L.	60017606	108325595	Department of Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955473233	5	7.003750873E9	Bogetti T.A.	Bogetti T.	60017606	108325595	Department of Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955498256	1	7.404433829E9	Lopez J.V.	Lopez J.	60017606	110177228	Department of Chemistry and Biochemistry;Florida Atlantic University	Boca Raton, FL	United States	usa
79955498256	1	7.404433829E9	Lopez J.V.	Lopez J.	60017606	110258860	Florida Atlantic University;Harbor Branch Oceanographic Institution Fort Pierce	FL	United States	usa
79955498256	2	2.398294E10	Ledger A.	Ledger A.	60017606	110177228	Department of Chemistry and Biochemistry;Florida Atlantic University	Boca Raton, FL	United States	usa
79955498256	2	2.398294E10	Ledger A.	Ledger A.	60017606	110258860	Florida Atlantic University;Harbor Branch Oceanographic Institution Fort Pierce	FL	United States	usa
79955498256	3	1.01420528E10	Santiago-Vazquez L.Z.	Santiago-Vázquez L.	60017606	110177228	Department of Chemistry and Biochemistry;Florida Atlantic University	Boca Raton, FL	United States	usa
79955498256	3	1.01420528E10	Santiago-Vazquez L.Z.	Santiago-Vázquez L.	60017606	110258860	Florida Atlantic University;Harbor Branch Oceanographic Institution Fort Pierce	FL	United States	usa
79955498256	4	7.005781142E9	Pop M.	Pop M.	60017606	110177228	Department of Chemistry and Biochemistry;Florida Atlantic University	Boca Raton, FL	United States	usa
79955498256	4	7.005781142E9	Pop M.	Pop M.	60017606	110258860	Florida Atlantic University;Harbor Branch Oceanographic Institution Fort Pierce	FL	United States	usa
79955498256	5	1.60540332E10	Sommer D.D.	Sommer D.	60017606	110177228	Department of Chemistry and Biochemistry;Florida Atlantic University	Boca Raton, FL	United States	usa
79955498256	5	1.60540332E10	Sommer D.D.	Sommer D.	60017606	110258860	Florida Atlantic University;Harbor Branch Oceanographic Institution Fort Pierce	FL	United States	usa
79955498256	6	1.44244768E10	Ranzer L.K.	Ranzer L.	60017606	110177228	Department of Chemistry and Biochemistry;Florida Atlantic University	Boca Raton, FL	United States	usa
79955498256	6	1.44244768E10	Ranzer L.K.	Ranzer L.	60017606	110258860	Florida Atlantic University;Harbor Branch Oceanographic Institution Fort Pierce	FL	United States	usa
79955498256	7	7.40266026E9	Feldman R.A.	Feldman R.	60017606	110177228	Department of Chemistry and Biochemistry;Florida Atlantic University	Boca Raton, FL	United States	usa
79955498256	7	7.40266026E9	Feldman R.A.	Feldman R.	60017606	110258860	Florida Atlantic University;Harbor Branch Oceanographic Institution Fort Pierce	FL	United States	usa
79955498256	8	7.201450573E9	Kerr R.G.	Kerr R.	60017606	110177228	Department of Chemistry and Biochemistry;Florida Atlantic University	Boca Raton, FL	United States	usa
79955498256	8	7.201450573E9	Kerr R.G.	Kerr R.	60017606	110258860	Florida Atlantic University;Harbor Branch Oceanographic Institution Fort Pierce	FL	United States	usa
79955523790	1	7.404232076E9	Zhu W.Q.	Zhu W.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955523790	2	7.202116223E9	Cai G.Q.	Cai G.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955542066	1	7.004704408E9	Sperry L.	Sperry L.	60017606	103909191	Department of Counselor Education;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955578105	1	7.004253261E9	Purnell M.J.	Purnell M.	60017606	103909172	Christine E. Lynn College of Nursing;Florida Atlantic University	Boca Raton, FL 33431		usa
79955578105	2	1.39083494E10	Lange B.	Lange B.	60017606	103909172	Christine E. Lynn College of Nursing;Florida Atlantic University	Boca Raton, FL 33431		usa
79955591941	1	1.401076E10	Gordon S.C.	Gordon S.	60017606	103909172	Christine E. Lynn College of Nursing;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955591941	2	7.102545958E9	Barry C.D.	Barry C.	60017606	103909172	Christine E. Lynn College of Nursing;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955591941	3	3.31674949E10	Dunn D.J.	Dunn D.	60017606	103909172	Christine E. Lynn College of Nursing;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955591941	4	7.402688329E9	King B.	King B.	60017606	103909172	Christine E. Lynn College of Nursing;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955618773	1	6.507496961E9	D'Anjou P.	D'Anjou P.	60017606	109220111	School of Architecture;Florida Atlantic University	Fort Lauderdale, FL 33301		usa
79955623089	1	2.45984221E10	Yu H.	Yu H.	60017606	103909180	Center for Marine Materials;Florida Atlantic University;Sea Tech Campus	Dania Beach, FL 33004	United States	usa
79955623089	2	7.007148341E9	Hartt W.H.	Hartt W.	60017606	103909180	Center for Marine Materials;Florida Atlantic University;Sea Tech Campus	Dania Beach, FL 33004	United States	usa
79955631185	1	5.52198234E10	Sheng S.Y.	Sheng S.	60017606	103909142	Department of Marketing;The College of Business;Florida Atlantic University	Fork Lauderdale, FL	United States	usa
79955631185	2	7.006007274E9	Mullen M.R.	Mullen M.	60017606	103909142	Department of Marketing;The College of Business;Florida Atlantic University	Fork Lauderdale, FL	United States	usa
79955650337	1	6.602270669E9	Ziobrowski A.J.	Ziobrowski A.	60017606		Florida Atlantic University		United States	usa
79955650337	2	5.54392633E10	Boyd J.W.	Boyd J.	60017606		Florida Atlantic University		United States	usa
79955650337	3	7.401618815E9	Cheng P.	Cheng P.	60017606		Florida Atlantic University		United States	usa
79955650337	4	6.508223769E9	Ziobrowski B.J.	Ziobrowski B.	60017606		Florida Atlantic University		United States	usa
79955674269	1	7.201417455E9	Richard M.J.	Richard M.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL	United States	usa
79955674269	2	6.602461745E9	Bouazara M.	Bouazara M.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL	United States	usa
79955674269	3	3.71170683E10	Khadir L.	Khadir L.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL	United States	usa
79955674269	4	7.202116223E9	Cai G.Q.	Cai G.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL	United States	usa
79955685598	1	7.406216804E9	Williams C.L.	Williams C.	60017606	103909172	Florida Atlantic University;Christine E. Lynn College of Nursing	Boca Raton, FL 33431	United States	usa
79955691427	1	6.507052375E9	Szymczak-Zyla M.	Szymczak-Zyła M.	60017606	103909112	Organic Geochemistry Group;Department of Chemistry;Florida Atlantic University	Boca Raton, FL 33 431	United States	usa
79955691427	2	7.00393404E9	Kowalewska G.	Kowalewska G.	60017606	103909112	Organic Geochemistry Group;Department of Chemistry;Florida Atlantic University	Boca Raton, FL 33 431	United States	usa
79955691427	3	6.603466194E9	Louda J.W.	Louda J.	60017606	103909112	Organic Geochemistry Group;Department of Chemistry;Florida Atlantic University	Boca Raton, FL 33 431	United States	usa
79955759768	1	3.84609392E10	David Mason T.	David Mason T.	60017606		Florida Atlantic University			usa
79955759768	2	2.41712902E10	Gurses M.	Gurses M.	60017606		Florida Atlantic University			usa
79955759768	3	3.58843965E10	Brandt P.T.	Brandt P.	60017606		Florida Atlantic University			usa
79955759768	4	3.71224893E10	Michael Quinn J.	Michael Quinn J.	60017606		Florida Atlantic University			usa
79955775345	1	7.102019869E9	Hanson H.P.	Hanson H.	60017606	110273434	Southeast National Marine Renewable Energy Center;Florida Atlantic University	Boca Raton, FL	United States	usa
79955776365	1	7.407733035E9	Brown D.R.	Brown D.	60017606		Florida Atlantic University	Davie, FL	United States	usa
79955776365	2	3.61343375E10	Brewster C.D.	Brewster C.	60017606		Florida Atlantic University	Davie, FL	United States	usa
79955776365	3	6.507496033E9	Karides M.	Karides M.	60017606		Florida Atlantic University	Davie, FL	United States	usa
79955776365	4	1.38066537E10	Lukas L.A.	Lukas L.	60017606		Florida Atlantic University	Davie, FL	United States	usa
79955783114	1	3.64807617E10	Wu Y.	Wu Y.	60017606	109667794	Department of Basic Science;Charles E. Schmidt College of Medicine;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955783114	2	3.61976387E10	Wei S.	Wei S.	60017606	109667794	Department of Basic Science;Charles E. Schmidt College of Medicine;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955783114	3	6.701612907E9	Van Doren S.R.	Van Doren S.	60017606	109667794	Department of Basic Science;Charles E. Schmidt College of Medicine;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955783114	4	7.006432717E9	Brew K.	Brew K.	60017606	109667794	Department of Basic Science;Charles E. Schmidt College of Medicine;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955795453	1	7.006771319E9	Hock H.S.	Hock H.	60017606	103909115	Department of Psychology;Center for Complex Systems and Brain Sciences;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955795453	2	7.00491121E9	Schoner G.	Schöner G.	60017606	103909115	Department of Psychology;Center for Complex Systems and Brain Sciences;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955809851	1	7.005054062E9	Devaney J.M.	Devaney J.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	2	3.53923744E10	Thompson P.D.	Thompson P.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	3	6.60248507E9	Visich P.S.	Visich P.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	4	6.507128457E9	Saltarelli W.A.	Saltarelli W.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	5	7.202833543E9	Gordon P.M.	Gordon P.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	6	3.67688014E10	Orkunoglu-Suer E.F.	Orkunoglu-Suer E.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	7	8.5824941E9	Gordish-Dressman H.	Gordish-Dressman H.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	8	8.676068E9	Harmon B.T.	Harmon B.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	9	2.29367684E10	Bradbury M.K.	Bradbury M.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	10	1.60297872E10	Panchapakesan K.	Panchapakesan K.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	11	4.966169E10	Khianey R.	Khianey R.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	12	7.801541936E9	Hubal M.J.	Hubal M.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	13	1.61889613E10	Clarkson P.M.	Clarkson P.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	14	7.004269363E9	Pescatello L.S.	Pescatello L.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	15	7.005878284E9	Zoeller R.F.	Zoeller R.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	16	6.701727716E9	Moyna N.M.	Moyna N.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	17	6.701652478E9	Angelopoulos T.J.	Angelopoulos T.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	18	7.103319252E9	Kraus W.E.	Kraus W.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955809851	19	3.60467419E10	Hoffman E.P.	Hoffman E.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL 33314	United States	usa
79955826913	1	7.006771319E9	Hock H.S.	Hock H.	60017606	103909115	Department of Psychology;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955826913	1	7.006771319E9	Hock H.S.	Hock H.	60017606	103909170	Center for Complex Systems and Brain Sciences;Florida Atlantic University	Boca Raton, FL	United States	usa
79955826913	2	7.00491121E9	Schoner G.	Schöner G.	60017606	103909115	Department of Psychology;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955826913	2	7.00491121E9	Schoner G.	Schöner G.	60017606	103909170	Center for Complex Systems and Brain Sciences;Florida Atlantic University	Boca Raton, FL	United States	usa
79955826913	3	5.17631658E10	Brownlow S.	Brownlow S.	60017606	103909115	Department of Psychology;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955826913	3	5.17631658E10	Brownlow S.	Brownlow S.	60017606	103909170	Center for Complex Systems and Brain Sciences;Florida Atlantic University	Boca Raton, FL	United States	usa
79955826913	4	5.17645438E10	Taler D.	Taler D.	60017606	103909115	Department of Psychology;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955826913	4	5.17645438E10	Taler D.	Taler D.	60017606	103909170	Center for Complex Systems and Brain Sciences;Florida Atlantic University	Boca Raton, FL	United States	usa
79955843803	1	6.603822685E9	Winland-Brown J.E.	Winland-Brown J.	60017606					
79955843803	2	7.40305003E9	Allen S.	Allen S.	60017606					
79955919080	1	4.69613812E10	Wands L.M.	Wands L.	60017606	103909172	Christine E. Lynn College of Nursing;Florida Atlantic University			usa
79955939364	1	7.40217898E9	Fernandez E.B.	Fernandez E.	60017606	108538856	Dept. of Comp. Science and Eng.;Florida Atlantic University	Boca Raton, FL	United States	usa
79955939364	2	6.505838671E9	Mujica S.	Mujica S.	60017606	108538856	Dept. of Comp. Science and Eng.;Florida Atlantic University	Boca Raton, FL	United States	usa
79955942092	1	8.6011381E9	Schmidmeier M.	Schmidmeier M.	60017606	103909113	Department of Mathematical Sciences;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79955951006	1	3.67232586E10	Aydin C.	Aydin C.	60017606	103909197	Charles E. Schmidt College of Medicine;Florida Atlantic University	Boca Raton, FL 33431		usa
79955951006	2	2.53210255E10	Oztan O.	Oztan O.	60017606	103909197	Charles E. Schmidt College of Medicine;Florida Atlantic University	Boca Raton, FL 33431		usa
79955951006	3	6.602887155E9	Isgor C.	Isgor C.	60017606	103909197	Charles E. Schmidt College of Medicine;Florida Atlantic University	Boca Raton, FL 33431		usa
79955968456	1	8.8633324E9	Benscoter B.W.	Benscoter B.	60017606	103909109	Florida Atlantic University;Department of Biological Sciences	Davie, FL 33314	United States	usa
79955968456	2	5.38655792E10	Thompson D.K.	Thompson D.	60017606	103909109	Florida Atlantic University;Department of Biological Sciences	Davie, FL 33314	United States	usa
79955968456	3	7.102476841E9	Waddington J.M.	Waddington J.	60017606	103909109	Florida Atlantic University;Department of Biological Sciences	Davie, FL 33314	United States	usa
79955968456	4	7.003528684E9	Flannigan M.D.	Flannigan M.	60017606	103909109	Florida Atlantic University;Department of Biological Sciences	Davie, FL 33314	United States	usa
79955968456	5	3.5613178E10	Wotton B.M.	Wotton B.	60017606	103909109	Florida Atlantic University;Department of Biological Sciences	Davie, FL 33314	United States	usa
79955968456	6	7.005369833E9	De Groot W.J.	De Groot W.	60017606	103909109	Florida Atlantic University;Department of Biological Sciences	Davie, FL 33314	United States	usa
79955968456	7	6.603233456E9	Turetsky M.R.	Turetsky M.	60017606	103909109	Florida Atlantic University;Department of Biological Sciences	Davie, FL 33314	United States	usa
79956036444	1	8.3181174E9	Makowski C.	Makowski C.	60017606	103909158	Department of Geosciences;Florida Atlantic University	Boca Raton, FL 33431		usa
79956036444	2	5.38680196E10	Keyes P.	Keyes P.	60017606	103909158	Department of Geosciences;Florida Atlantic University	Boca Raton, FL 33431		usa
79956058685	1	7.402668175E9	Clark L.	Clark L.	60017606		Florida Atlantic University		United States	usa
79956058685	2	6.6025107E9	Calvillo E.	Calvillo E.	60017606		Florida Atlantic University		United States	usa
79956058685	3	6.603920149E9	dela Cruz F.	dela Cruz F.	60017606		Florida Atlantic University		United States	usa
79956058685	4	6.602630882E9	Fongwa M.	Fongwa M.	60017606		Florida Atlantic University		United States	usa
79956058685	5	6.604042464E9	Kools S.	Kools S.	60017606		Florida Atlantic University		United States	usa
79956058685	6	7.401790362E9	Lowe J.	Lowe J.	60017606		Florida Atlantic University		United States	usa
79956058685	7	1.50450879E10	Mastel-Smith B.	Mastel-Smith B.	60017606		Florida Atlantic University		United States	usa
79956090143	1	8.5313651E9	Escaleras M.P.	Escaleras M.	60017606	103909117	Department of Economics;Florida Atlantic University	Boca Raton, FL		usa
79956090143	2	6.602293048E9	Register C.A.	Register C.	60017606	103909117	Department of Economics;Florida Atlantic University	Boca Raton, FL		usa
79956090192	1	3.66844163E10	Schippers K.J.	Schippers K.	60017606		Harbor Branch Oceanographic Institute;Florida Atlantic University	Fort Pierce, FL 34946	United States	usa
79956090192	2	7.103386662E9	Martens D.E.	Martens D.	60017606		Harbor Branch Oceanographic Institute;Florida Atlantic University	Fort Pierce, FL 34946	United States	usa
79956090192	3	7.003783853E9	Pomponi S.A.	Pomponi S.	60017606		Harbor Branch Oceanographic Institute;Florida Atlantic University	Fort Pierce, FL 34946	United States	usa
79956090192	4	7.006318656E9	Wijffels R.H.	Wijffels R.	60017606		Harbor Branch Oceanographic Institute;Florida Atlantic University	Fort Pierce, FL 34946	United States	usa
79956115416	1	2.42957085E10	Qiu S.L.	Qiu S.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
79956115416	2	7.102582787E9	Marcus P.M.	Marcus P.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
79956123093	1	1.40129149E10	Brunell D.	Brunell D.	60017606	103909176	Center for Molecular Biology and Biotechnology;Florida Atlantic University;John D. MacArthur Campus	Jupiter, FL 33458	United States	usa
79956123093	2	5.52925151E10	Sagher D.	Sagher D.	60017606	103909176	Center for Molecular Biology and Biotechnology;Florida Atlantic University;John D. MacArthur Campus	Jupiter, FL 33458	United States	usa
79956123093	3	1.62451518E10	Kesaraju S.	Kesaraju S.	60017606	103909176	Center for Molecular Biology and Biotechnology;Florida Atlantic University;John D. MacArthur Campus	Jupiter, FL 33458	United States	usa
79956123093	4	7.005720705E9	Brot N.	Brot N.	60017606	103909176	Center for Molecular Biology and Biotechnology;Florida Atlantic University;John D. MacArthur Campus	Jupiter, FL 33458	United States	usa
79956123093	5	1.60611656E10	Weissbach H.	Weissbach H.	60017606	103909176	Center for Molecular Biology and Biotechnology;Florida Atlantic University;John D. MacArthur Campus	Jupiter, FL 33458	United States	usa
79956216624	1	7.201416054E9	Bishop M.	Bishop M.	60017606	110347316	Rehabilitation Counseling Program;Florida Atlantic University	Boca Raton		usa
79956216624	2	8.7311138E9	Frain M.P.	Frain M.	60017606	110347316	Rehabilitation Counseling Program;Florida Atlantic University	Boca Raton		usa
79956220290	1	3.50683343E10	Johnson W.F.	Johnson W.	60017606	103909130	Department of Finance;College of Business;Florida Atlantic University	Boca Raton, FL 33431		usa
79956253028	1	2.41712902E10	Gurses M.	Gurses M.	60017606		Florida Atlantic University			usa
79956253028	2	7.202773069E9	Mason T.D.	Mason T.	60017606		Florida Atlantic University			usa
79956349650	1	3.95609039E10	Bradley C.	Bradley C.	60017606	107900474	Department of Ocean Engineering;Florida Atlantic University	Boca Raton, FL		usa
79956349650	2	6.602314337E9	Venezia W.	Venezia W.	60017606	107900474	Department of Ocean Engineering;Florida Atlantic University	Boca Raton, FL		usa
79957467297	1	7.401790362E9	Lowe J.	Lowe J.	60017606		Florida Atlantic University	Boca Raton, FL	United States	usa
79957467297	2	2.60406261E10	Gibson S.	Gibson S.	60017606		Florida Atlantic University	Boca Raton, FL	United States	usa
79957467893	1	6.60342653E9	Bloetscher F.	Bloetscher F.	60017606	108600131	Civil, Environmental and Geomatics Engineering Department;Laboratory for Engineered Environmental Solutions;Florida Atlantic University	Boca Raton, FL 33431		usa
79957467893	2	6.508189641E9	Meeroff D.E.	Meeroff D.	60017606	108600131	Civil, Environmental and Geomatics Engineering Department;Laboratory for Engineered Environmental Solutions;Florida Atlantic University	Boca Raton, FL 33431		usa
79957467893	3	7.203004577E9	Plummer J.D.	Plummer J.	60017606	108600131	Civil, Environmental and Geomatics Engineering Department;Laboratory for Engineered Environmental Solutions;Florida Atlantic University	Boca Raton, FL 33431		usa
79957471387	1	7.406216804E9	Williams C.	Williams C.	60017606	103909172	Christine E. Lynn College of Nursing;Florida Atlantic University	Boca Raton, FL	United States	usa
79957486862	1	2.47254929E10	Slavik M.	Slavik M.	60017606	105256817	Department of Computer and Electrical Engineering and Computer Science;Florida Atlantic University	Boca Raton, FL 33431		usa
79957486862	2	7.004075469E9	Mahgoub I.	Mahgoub I.	60017606	105256817	Department of Computer and Electrical Engineering and Computer Science;Florida Atlantic University	Boca Raton, FL 33431		usa
79957492328	1	1.63036449E10	Ghosh S.	Ghosh S.	60017606	103909117	Department of Economics;Florida Atlantic University		United States	usa
79957492328	2	5.5574204194E10	Van Tassel E.	Van Tassel E.	60017606	103909117	Department of Economics;Florida Atlantic University		United States	usa
79957553413	1	2.45641325E10	Elishakoff I.	Elishakoff I.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
79957553413	2	3.67755051E10	Versaci C.	Versaci C.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
79957553413	3	1.60251063E10	Maugeri N.	Maugeri N.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
79957553413	4	7.005646389E9	Muscolino G.	Muscolino G.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
79957564651	1	1.21394925E10	Pentaras D.	Pentaras D.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
79957564651	2	2.45641325E10	Elishakoff I.	Elishakoff I.	60017606	108838886	Department of Ocean and Mechanical Engineering;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
79957578746	1	2.41757815E10	Derigne L.	Derigne L.	60017606	103909125	School of Social Work;Florida Atlantic University	Boca Raton, FL 33431		usa
79957604186	1	6.603158311E9	Barenholtz E.	Barenholtz E.	60017606	103909115	Department of Psychology;Florida Atlantic University	Boca Raton, FL	United States	usa
79957604186	2	7.00480427E9	Tarr M.J.	Tarr M.	60017606	103909115	Department of Psychology;Florida Atlantic University	Boca Raton, FL	United States	usa
79957648286	1	7.004155595E9	Becerra E.P.	Becerra E.	60017606	105711538	Barry Kaye College of Business;Florida Atlantic University	Davie, FL	United States	usa
79957648286	2	6.60229152E9	Korgaonkar P.K.	Korgaonkar P.	60017606	105711538	Barry Kaye College of Business;Florida Atlantic University	Davie, FL	United States	usa
79957701734	1	7.407030266E9	Yang C.C.	Yang C.	60017606	103909130	Department of Finance;Florida Atlantic University	Boca Raton, FL	United States	usa
79957701734	2	2.7172165E10	Li L.S.	Li L.	60017606	103909130	Department of Finance;Florida Atlantic University	Boca Raton, FL	United States	usa
79957701734	3	3.53254173E10	Wen M.-M.	Wen M.	60017606	103909130	Department of Finance;Florida Atlantic University	Boca Raton, FL	United States	usa
79957819255	1	7.404749525E9	Johnson B.	Johnson B.	60017606	103909158	Department of Geosciences;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79957819255	2	8.7135111E9	Xie Z.	Xie Z.	60017606	103909158	Department of Geosciences;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79957857404	1	1.3008547E10	VanHilst M.	VanHilst M.	60017606	103909110	College of Engineering and Computer Science;Florida Atlantic University			usa
79957857404	2	8.2907133E9	Huang S.	Huang S.	60017606	103909110	College of Engineering and Computer Science;Florida Atlantic University			usa
79957857404	3	3.88622388E10	Lindsa H.	Lindsa H.	60017606	103909110	College of Engineering and Computer Science;Florida Atlantic University			usa
79957930608	1	6.50672483E9	Dalgleish F.R.	Dalgleish F.	60017606	107775695	Florida Atlantic Univ.;Harbor Branch	Fort Pierce, FL 34946	United States	usa
79957930608	2	7.004846219E9	Caimi F.M.	Caimi F.	60017606	107775695	Florida Atlantic Univ.;Harbor Branch	Fort Pierce, FL 34946	United States	usa
79957930608	3	1.27536465E10	Vuorenkoski A.K.	Vuorenkoski A.	60017606	107775695	Florida Atlantic Univ.;Harbor Branch	Fort Pierce, FL 34946	United States	usa
79957930608	4	2.47338888E10	Britton W.B.	Britton W.	60017606	107775695	Florida Atlantic Univ.;Harbor Branch	Fort Pierce, FL 34946	United States	usa
79957930608	5	3.50977018E10	Ramos B.	Ramos B.	60017606	107775695	Florida Atlantic Univ.;Harbor Branch	Fort Pierce, FL 34946	United States	usa
79957930608	6	1.58316517E10	Giddings T.E.	Giddings T.	60017606	107775695	Florida Atlantic Univ.;Harbor Branch	Fort Pierce, FL 34946	United States	usa
79957930608	7	6.602078411E9	Shirron J.J.	Shirron J.	60017606	107775695	Florida Atlantic Univ.;Harbor Branch	Fort Pierce, FL 34946	United States	usa
79957930608	8	7.006747181E9	Mazel C.H.	Mazel C.	60017606	107775695	Florida Atlantic Univ.;Harbor Branch	Fort Pierce, FL 34946	United States	usa
79957931921	1	2.33984413E10	Su X.	Su X.	60017606	105256817	Computer and Electrical Engineering and Computer Science;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79957931921	2	7.10287371E9	Greiner R.	Greiner R.	60017606	105256817	Computer and Electrical Engineering and Computer Science;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79957931921	3	7.006211475E9	Khoshgoftaar T.M.	Khoshgoftaar T.	60017606	105256817	Computer and Electrical Engineering and Computer Science;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79957931921	4	1.89361647E10	Napolitano A.	Napolitano A.	60017606	105256817	Computer and Electrical Engineering and Computer Science;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
79957959093	1	6.603466194E9	Louda J.W.	Louda J.	60017606	110177228	Organic Geochemistry Group;Department of Chemistry and Biochemistry;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
